algorithm,vertex count,edge count,density,cover size,duration (s)
exact exhaustive,81,322,0.0994,81,0.094815
approximation two factor,81,322,0.0994,76,0.0004899
approximation one by one,81,322,0.0994,65,0.000786
exact exhaustive,81,651,0.2009,81,0.1103812
approximation two factor,81,651,0.2009,76,0.0009982
approximation one by one,81,651,0.2009,69,0.001553
exact exhaustive,81,1151,0.3552,81,0.2113859
approximation two factor,81,1151,0.3552,76,0.0015612
approximation one by one,81,1151,0.3552,76,0.0028152
exact exhaustive,81,1604,0.4951,81,0.2505922
approximation two factor,81,1604,0.4951,80,0.0025146
approximation one by one,81,1604,0.4951,77,0.0041915
exact exhaustive,81,2115,0.6528,81,0.3444254
approximation two factor,81,2115,0.6528,80,0.0032362
approximation one by one,81,2115,0.6528,79,0.0049393
exact exhaustive,81,2412,0.7444,81,0.4387057
approximation two factor,81,2412,0.7444,80,0.0036136
approximation one by one,81,2412,0.7444,79,0.0054057
exact exhaustive,81,2708,0.8358,81,0.4532753
approximation two factor,81,2708,0.8358,80,0.0041651
approximation one by one,81,2708,0.8358,79,0.0062335
exact exhaustive,81,2954,0.9117,81,0.5818997
approximation two factor,81,2954,0.9117,80,0.004435
approximation one by one,81,2954,0.9117,80,0.0071173
exact exhaustive,81,3134,0.9673,81,0.619079
approximation two factor,81,3134,0.9673,80,0.0047734
approximation one by one,81,3134,0.9673,80,0.0080659
exact exhaustive,81,3212,0.9914,81,0.6505465
approximation two factor,81,3212,0.9914,80,0.0049596
approximation one by one,81,3212,0.9914,80,0.008547
exact exhaustive,81,3230,0.9969,81,0.7395351
approximation two factor,81,3230,0.9969,80,0.0050844
approximation one by one,81,3230,0.9969,80,0.0085823
exact exhaustive,81,3240,1.0000,81,0.7205606
approximation two factor,81,3240,1.0000,80,0.004658
approximation one by one,81,3240,1.0000,80,0.0104913
exact exhaustive,82,326,0.0982,82,0.1835924
approximation two factor,82,326,0.0982,70,0.000449
approximation one by one,82,326,0.0982,72,0.0008013
exact exhaustive,82,660,0.1987,82,0.3340268
approximation two factor,82,660,0.1987,78,0.0009756
approximation one by one,82,660,0.1987,73,0.0016287
exact exhaustive,82,1193,0.3592,82,0.4956822
approximation two factor,82,1193,0.3592,80,0.0017513
approximation one by one,82,1193,0.3592,78,0.0028752
exact exhaustive,82,1650,0.4968,82,0.5180095
approximation two factor,82,1650,0.4968,80,0.0024989
approximation one by one,82,1650,0.4968,79,0.0043889
exact exhaustive,82,2119,0.6381,82,0.686011
approximation two factor,82,2119,0.6381,80,0.0030408
approximation one by one,82,2119,0.6381,80,0.0053705
exact exhaustive,82,2459,0.7404,82,0.861213
approximation two factor,82,2459,0.7404,82,0.0037819
approximation one by one,82,2459,0.7404,80,0.0055093
exact exhaustive,82,2786,0.8389,82,0.9733409
approximation two factor,82,2786,0.8389,82,0.0040944
approximation one by one,82,2786,0.8389,80,0.0070758
exact exhaustive,82,3010,0.9064,82,1.1250246
approximation two factor,82,3010,0.9064,80,0.0044909
approximation one by one,82,3010,0.9064,81,0.0072333
exact exhaustive,82,3199,0.9633,82,1.3063892
approximation two factor,82,3199,0.9633,82,0.004787
approximation one by one,82,3199,0.9633,81,0.0084126
exact exhaustive,82,3285,0.9892,82,1.3444563
approximation two factor,82,3285,0.9892,82,0.0053121
approximation one by one,82,3285,0.9892,81,0.0085771
exact exhaustive,82,3315,0.9982,82,1.4831871
approximation two factor,82,3315,0.9982,82,0.005129
approximation one by one,82,3315,0.9982,81,0.008267
exact exhaustive,82,3321,1.0000,82,1.7122093
approximation two factor,82,3321,1.0000,82,0.0050775
approximation one by one,82,3321,1.0000,81,0.0089773
exact exhaustive,83,325,0.0955,83,0.3837883
approximation two factor,83,325,0.0955,74,0.0004468
approximation one by one,83,325,0.0955,65,0.0007688
exact exhaustive,83,634,0.1863,83,0.5724319
approximation two factor,83,634,0.1863,80,0.0008845
approximation one by one,83,634,0.1863,74,0.0015252
exact exhaustive,83,1192,0.3503,83,0.889738
approximation two factor,83,1192,0.3503,80,0.0017765
approximation one by one,83,1192,0.3503,79,0.0031861
exact exhaustive,83,1731,0.5087,83,1.0833072
approximation two factor,83,1731,0.5087,82,0.0026094
approximation one by one,83,1731,0.5087,80,0.0046315
exact exhaustive,83,2206,0.6483,83,1.4502922
approximation two factor,83,2206,0.6483,82,0.003471
approximation one by one,83,2206,0.6483,80,0.0055075
exact exhaustive,83,2534,0.7446,83,1.604133
approximation two factor,83,2534,0.7446,82,0.0035825
approximation one by one,83,2534,0.7446,81,0.0064146
exact exhaustive,83,2852,0.8381,83,1.9052081
approximation two factor,83,2852,0.8381,82,0.0041441
approximation one by one,83,2852,0.8381,81,0.0067865
exact exhaustive,83,3088,0.9074,83,2.4079005
approximation two factor,83,3088,0.9074,82,0.0050612
approximation one by one,83,3088,0.9074,81,0.00805
exact exhaustive,83,3265,0.9594,83,2.4006125
approximation two factor,83,3265,0.9594,82,0.0048837
approximation one by one,83,3265,0.9594,81,0.0078562
exact exhaustive,83,3373,0.9912,83,3.0963122
approximation two factor,83,3373,0.9912,82,0.0052239
approximation one by one,83,3373,0.9912,82,0.0088574
exact exhaustive,83,3396,0.9979,83,2.8789835
approximation two factor,83,3396,0.9979,82,0.0051357
approximation one by one,83,3396,0.9979,82,0.0090015
exact exhaustive,83,3403,1.0000,83,3.0304717
approximation two factor,83,3403,1.0000,82,0.0053497
approximation one by one,83,3403,1.0000,82,0.0085209
exact exhaustive,84,326,0.0935,84,0.7809227
approximation two factor,84,326,0.0935,78,0.0004786
approximation one by one,84,326,0.0935,67,0.0007576
exact exhaustive,84,678,0.1945,84,1.1042756
approximation two factor,84,678,0.1945,80,0.0009729
approximation one by one,84,678,0.1945,72,0.0017094
exact exhaustive,84,1233,0.3537,84,1.683844
approximation two factor,84,1233,0.3537,82,0.0018367
approximation one by one,84,1233,0.3537,78,0.0030653
exact exhaustive,84,1739,0.4989,84,2.5565391
approximation two factor,84,1739,0.4989,84,0.0026279
approximation one by one,84,1739,0.4989,80,0.0046355
exact exhaustive,84,2238,0.6420,84,3.163488
approximation two factor,84,2238,0.6420,82,0.0032615
approximation one by one,84,2238,0.6420,82,0.0052937
exact exhaustive,84,2666,0.7648,84,3.672392
approximation two factor,84,2666,0.7648,84,0.0041153
approximation one by one,84,2666,0.7648,83,0.007342
exact exhaustive,84,2958,0.8485,84,4.1868792
approximation two factor,84,2958,0.8485,82,0.0041742
approximation one by one,84,2958,0.8485,83,0.0073087
exact exhaustive,84,3156,0.9053,84,4.0435604
approximation two factor,84,3156,0.9053,84,0.0049938
approximation one by one,84,3156,0.9053,83,0.0080773
exact exhaustive,84,3352,0.9616,84,5.5432925
approximation two factor,84,3352,0.9616,84,0.0052743
approximation one by one,84,3352,0.9616,83,0.0083507
exact exhaustive,84,3460,0.9925,84,5.9742025
approximation two factor,84,3460,0.9925,84,0.0052307
approximation one by one,84,3460,0.9925,83,0.0092753
exact exhaustive,84,3476,0.9971,84,5.7621047
approximation two factor,84,3476,0.9971,84,0.0054459
approximation one by one,84,3476,0.9971,83,0.0087664
exact exhaustive,84,3486,1.0000,84,6.1471705
approximation two factor,84,3486,1.0000,84,0.0053118
approximation one by one,84,3486,1.0000,83,0.0094648
exact exhaustive,85,366,0.1025,85,1.7418659
approximation two factor,85,366,0.1025,76,0.0005187
approximation one by one,85,366,0.1025,69,0.0008677
exact exhaustive,85,699,0.1958,85,2.4974572
approximation two factor,85,699,0.1958,82,0.0010529
approximation one by one,85,699,0.1958,76,0.0018261
exact exhaustive,85,1277,0.3577,85,3.3769207
approximation two factor,85,1277,0.3577,84,0.0019223
approximation one by one,85,1277,0.3577,81,0.0032928
exact exhaustive,85,1828,0.5120,85,4.427457
approximation two factor,85,1828,0.5120,84,0.0030701
approximation one by one,85,1828,0.5120,82,0.0047995
exact exhaustive,85,2269,0.6356,85,5.764803
approximation two factor,85,2269,0.6356,84,0.003631
approximation one by one,85,2269,0.6356,82,0.0062659
exact exhaustive,85,2669,0.7476,85,6.6881227
approximation two factor,85,2669,0.7476,84,0.004155
approximation one by one,85,2669,0.7476,83,0.0070375
exact exhaustive,85,2994,0.8387,85,7.8085978
approximation two factor,85,2994,0.8387,84,0.0045334
approximation one by one,85,2994,0.8387,84,0.007274
exact exhaustive,85,3222,0.9025,85,9.3140578
approximation two factor,85,3222,0.9025,84,0.0049016
approximation one by one,85,3222,0.9025,84,0.008613
exact exhaustive,85,3438,0.9630,85,10.7124667
approximation two factor,85,3438,0.9630,84,0.0056042
approximation one by one,85,3438,0.9630,84,0.010186
exact exhaustive,85,3546,0.9933,85,12.0661185
approximation two factor,85,3546,0.9933,84,0.0066472
approximation one by one,85,3546,0.9933,84,0.0104717
exact exhaustive,85,3558,0.9966,85,12.2863567
approximation two factor,85,3558,0.9966,84,0.0054879
approximation one by one,85,3558,0.9966,84,0.0089821
exact exhaustive,85,3570,1.0000,85,12.730548
approximation two factor,85,3570,1.0000,84,0.0056568
approximation one by one,85,3570,1.0000,84,0.0094816
exact exhaustive,86,355,0.0971,86,3.3161166
approximation two factor,86,355,0.0971,80,0.0005288
approximation one by one,86,355,0.0971,68,0.0008217
exact exhaustive,86,691,0.1891,86,4.7738718
approximation two factor,86,691,0.1891,80,0.0010111
approximation one by one,86,691,0.1891,76,0.0017888
exact exhaustive,86,1302,0.3562,86,6.3659809
approximation two factor,86,1302,0.3562,84,0.0019623
approximation one by one,86,1302,0.3562,81,0.0034027
exact exhaustive,86,1928,0.5275,86,9.6203467
approximation two factor,86,1928,0.5275,84,0.0031255
approximation one by one,86,1928,0.5275,83,0.005121
exact exhaustive,86,2355,0.6443,86,12.449707
approximation two factor,86,2355,0.6443,86,0.0035122
approximation one by one,86,2355,0.6443,84,0.0062905
exact exhaustive,86,2716,0.7431,86,14.6929243
approximation two factor,86,2716,0.7431,84,0.0040868
approximation one by one,86,2716,0.7431,84,0.0066457
exact exhaustive,86,3045,0.8331,86,16.0500804
approximation two factor,86,3045,0.8331,84,0.0045802
approximation one by one,86,3045,0.8331,85,0.0071317
exact exhaustive,86,3319,0.9081,86,19.3792342
approximation two factor,86,3319,0.9081,86,0.0049304
approximation one by one,86,3319,0.9081,85,0.0086032
exact exhaustive,86,3502,0.9581,86,20.7218554
approximation two factor,86,3502,0.9581,86,0.0054691
approximation one by one,86,3502,0.9581,85,0.0091115
exact exhaustive,86,3617,0.9896,86,23.4551918
approximation two factor,86,3617,0.9896,86,0.0058209
approximation one by one,86,3617,0.9896,85,0.0098636
exact exhaustive,86,3648,0.9981,86,24.2203778
approximation two factor,86,3648,0.9981,86,0.0055105
approximation one by one,86,3648,0.9981,85,0.0093571
exact exhaustive,86,3655,1.0000,86,27.37092
approximation two factor,86,3655,1.0000,86,0.0055784
approximation one by one,86,3655,1.0000,85,0.0101696
exact exhaustive,87,373,0.0997,87,6.5221616
approximation two factor,87,373,0.0997,78,0.0005514
approximation one by one,87,373,0.0997,74,0.0009382
exact exhaustive,87,692,0.1850,87,8.6062815
approximation two factor,87,692,0.1850,82,0.0009897
approximation one by one,87,692,0.1850,77,0.0017481
exact exhaustive,87,1379,0.3686,87,12.3875387
approximation two factor,87,1379,0.3686,82,0.0021139
approximation one by one,87,1379,0.3686,84,0.0035627
exact exhaustive,87,1870,0.4999,87,18.791121
approximation two factor,87,1870,0.4999,86,0.0030351
approximation one by one,87,1870,0.4999,84,0.0046321
exact exhaustive,87,2397,0.6407,87,22.9129212
approximation two factor,87,2397,0.6407,84,0.0039483
approximation one by one,87,2397,0.6407,84,0.0068832
exact exhaustive,87,2846,0.7608,87,26.8410495
approximation two factor,87,2846,0.7608,86,0.0045246
approximation one by one,87,2846,0.7608,85,0.0069956
exact exhaustive,87,3167,0.8466,87,35.6048903
approximation two factor,87,3167,0.8466,86,0.0052186
approximation one by one,87,3167,0.8466,86,0.0086959
exact exhaustive,87,3373,0.9016,87,43.9551669
approximation two factor,87,3373,0.9016,86,0.0052853
approximation one by one,87,3373,0.9016,86,0.008554
exact exhaustive,87,3575,0.9556,87,41.7203859
approximation two factor,87,3575,0.9556,86,0.0057242
approximation one by one,87,3575,0.9556,86,0.0090873
exact exhaustive,87,3697,0.9882,87,45.9645173
approximation two factor,87,3697,0.9882,86,0.0054918
approximation one by one,87,3697,0.9882,86,0.009877
exact exhaustive,87,3735,0.9984,87,49.1082067
approximation two factor,87,3735,0.9984,86,0.0054958
approximation one by one,87,3735,0.9984,86,0.0099992
exact exhaustive,87,3741,1.0000,87,53.8891767
approximation two factor,87,3741,1.0000,86,0.0061417
approximation one by one,87,3741,1.0000,86,0.0103089
exact exhaustive,88,371,0.0969,88,15.7514501
approximation two factor,88,371,0.0969,80,0.0005338
approximation one by one,88,371,0.0969,68,0.0009095
exact exhaustive,88,696,0.1818,88,17.062784
approximation two factor,88,696,0.1818,84,0.0010058
approximation one by one,88,696,0.1818,81,0.0016905
exact exhaustive,88,1433,0.3743,88,31.8087516
approximation two factor,88,1433,0.3743,86,0.0021985
approximation one by one,88,1433,0.3743,84,0.0037654
exact exhaustive,88,1960,0.5120,88,42.188677
approximation two factor,88,1960,0.5120,86,0.003104
approximation one by one,88,1960,0.5120,82,0.005149
exact exhaustive,88,2465,0.6439,88,47.23779
approximation two factor,88,2465,0.6439,88,0.0037574
approximation one by one,88,2465,0.6439,86,0.006297
exact exhaustive,88,2852,0.7450,88,57.259059
approximation two factor,88,2852,0.7450,86,0.0042909
approximation one by one,88,2852,0.7450,86,0.0066901
exact exhaustive,88,3218,0.8406,88,69.5773922
approximation two factor,88,3218,0.8406,88,0.0053919
approximation one by one,88,3218,0.8406,86,0.0091445
exact exhaustive,88,3489,0.9114,88,76.8785288
approximation two factor,88,3489,0.9114,86,0.0054077
approximation one by one,88,3489,0.9114,87,0.0099363
exact exhaustive,88,3676,0.9603,88,92.269415
approximation two factor,88,3676,0.9603,88,0.0060458
approximation one by one,88,3676,0.9603,87,0.0099421
exact exhaustive,88,3792,0.9906,88,100.4682065
approximation two factor,88,3792,0.9906,88,0.0057485
approximation one by one,88,3792,0.9906,87,0.009548
exact exhaustive,88,3816,0.9969,88,96.6576824
approximation two factor,88,3816,0.9969,88,0.0059981
approximation one by one,88,3816,0.9969,87,0.0099453
exact exhaustive,88,3828,1.0000,88,113.4147788
approximation two factor,88,3828,1.0000,88,0.0061514
approximation one by one,88,3828,1.0000,87,0.0100012
exact exhaustive,89,363,0.0927,89,30.5845745
approximation two factor,89,363,0.0927,80,0.0005528
approximation one by one,89,363,0.0927,71,0.0008797
exact exhaustive,89,739,0.1887,89,31.8920719
approximation two factor,89,739,0.1887,86,0.0011456
approximation one by one,89,739,0.1887,81,0.0018542
exact exhaustive,89,1384,0.3534,89,54.4272858
approximation two factor,89,1384,0.3534,88,0.0021605
approximation one by one,89,1384,0.3534,86,0.0037954
exact exhaustive,89,1999,0.5105,89,74.2578036
approximation two factor,89,1999,0.5105,86,0.0034122
approximation one by one,89,1999,0.5105,84,0.0055655
exact exhaustive,89,2518,0.6430,89,98.7883294
approximation two factor,89,2518,0.6430,88,0.0041949
approximation one by one,89,2518,0.6430,87,0.0067331
exact exhaustive,89,2969,0.7582,89,119.1269181
approximation two factor,89,2969,0.7582,88,0.0045815
approximation one by one,89,2969,0.7582,86,0.0076321
exact exhaustive,89,3310,0.8453,89,145.6665101
approximation two factor,89,3310,0.8453,88,0.0054633
approximation one by one,89,3310,0.8453,88,0.0092576
exact exhaustive,89,3578,0.9137,89,172.0968
approximation two factor,89,3578,0.9137,88,0.0056568
approximation one by one,89,3578,0.9137,88,0.0098961
exact exhaustive,89,3753,0.9584,89,177.1614739
approximation two factor,89,3753,0.9584,88,0.0061472
approximation one by one,89,3753,0.9584,88,0.0104017
exact exhaustive,89,3864,0.9867,89,211.3566005
approximation two factor,89,3864,0.9867,88,0.0064594
approximation one by one,89,3864,0.9867,88,0.0104717
exact exhaustive,89,3907,0.9977,89,217.0062811
approximation two factor,89,3907,0.9977,88,0.0067271
approximation one by one,89,3907,0.9977,88,0.0109526
exact exhaustive,89,3916,1.0000,89,232.2631529
approximation two factor,89,3916,1.0000,88,0.0059562
approximation one by one,89,3916,1.0000,88,0.0107961
exact exhaustive,90,387,0.0966,90,59.5612325
approximation two factor,90,387,0.0966,78,0.0006066
approximation one by one,90,387,0.0966,73,0.0009324
exact exhaustive,90,740,0.1848,90,86.6480894
approximation two factor,90,740,0.1848,86,0.0011285
approximation one by one,90,740,0.1848,79,0.0015996
exact exhaustive,90,1450,0.3620,90,115.436863
approximation two factor,90,1450,0.3620,86,0.0022489
approximation one by one,90,1450,0.3620,85,0.0036764
exact exhaustive,90,2116,0.5283,90,164.6181002
approximation two factor,90,2116,0.5283,90,0.0036063
approximation one by one,90,2116,0.5283,87,0.0059408
exact exhaustive,90,2533,0.6325,90,201.0462149
approximation two factor,90,2533,0.6325,88,0.0037811
approximation one by one,90,2533,0.6325,87,0.0065871
exact exhaustive,90,3030,0.7566,90,234.480654
approximation two factor,90,3030,0.7566,88,0.0044897
approximation one by one,90,3030,0.7566,87,0.0082072
exact exhaustive,90,3393,0.8472,90,317.5306909
approximation two factor,90,3393,0.8472,90,0.0055829
approximation one by one,90,3393,0.8472,89,0.0093672
exact exhaustive,90,3646,0.9104,90,327.2792236
approximation two factor,90,3646,0.9104,90,0.0057152
approximation one by one,90,3646,0.9104,89,0.0095588
exact exhaustive,90,3834,0.9573,90,329.2023454
approximation two factor,90,3834,0.9573,90,0.006325
approximation one by one,90,3834,0.9573,89,0.0111817
exact exhaustive,90,3963,0.9895,90,383.7694957
approximation two factor,90,3963,0.9895,90,0.0065969
approximation one by one,90,3963,0.9895,89,0.0104954
exact exhaustive,90,3996,0.9978,90,418.1691517
approximation two factor,90,3996,0.9978,90,0.0061961
approximation one by one,90,3996,0.9978,89,0.0100715
exact exhaustive,90,4005,1.0000,90,467.0356437
approximation two factor,90,4005,1.0000,90,0.0063055
approximation one by one,90,4005,1.0000,89,0.0103858
exact exhaustive,91,418,0.1021,91,133.8117227
approximation two factor,91,418,0.1021,82,0.000664
approximation one by one,91,418,0.1021,75,0.0011148
exact exhaustive,91,806,0.1968,91,161.5715954
approximation two factor,91,806,0.1968,86,0.0012767
approximation one by one,91,806,0.1968,82,0.0022022
exact exhaustive,91,1583,0.3866,91,292.3703852
approximation two factor,91,1583,0.3866,90,0.0026779
approximation one by one,91,1583,0.3866,88,0.0044307
exact exhaustive,91,2035,0.4969,91,302.042509
approximation two factor,91,2035,0.4969,88,0.0034381
approximation one by one,91,2035,0.4969,89,0.0049554
exact exhaustive,91,2629,0.6420,91,398.3139493
approximation two factor,91,2629,0.6420,90,0.0040195
approximation one by one,91,2629,0.6420,90,0.0069883
exact exhaustive,91,3131,0.7646,91,460.2857679
approximation two factor,91,3131,0.7646,90,0.0051608
approximation one by one,91,3131,0.7646,89,0.008798
